bruinID.text,button.numClicks,button.timesOn,button.timesOff,mouseLogIn.x,mouseLogIn.y,mouseLogIn.leftButton,mouseLogIn.midButton,mouseLogIn.rightButton,mouseLogIn.time,mouseLogIn.clicked_name,repeat.thisRepN,repeat.thisTrialN,repeat.thisN,repeat.thisIndex,repeat.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,subjage_slider.response,subjage_slider.rt,confidence_scale.response,confidence_scale.rt,key_resp_7.keys,key_resp_7.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,email_type,scam_button.numClicks,scam_button.timesOn,scam_button.timesOff,legit_button.numClicks,legit_button.timesOn,legit_button.timesOff,button_selections_1,confidence_scale_email.response,confidence_scale_email.rt,personal_rel_scale.response,personal_rel_scale.rt,curiosity_scale.response,curiosity_scale.rt,email_loop.thisRepN,email_loop.thisTrialN,email_loop.thisN,email_loop.thisIndex,email_loop.ran,emails,type,xsize,ysize,xpos,ypos,key_resp_11.keys,key_resp_11.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,textbox.text,next_button.numClicks,next_button.timesOn,next_button.timesOff,email_loops2.thisRepN,email_loops2.thisTrialN,email_loops2.thisN,email_loops2.thisIndex,email_loops2.ran,key_resp_3.keys,key_resp_3.rt,slider1_2.response,slider1_2.rt,trust_question,loop_GT.thisRepN,loop_GT.thisTrialN,loop_GT.thisN,loop_GT.thisIndex,loop_GT.ran,Phrases,instructionresp_2.keys,instructionresp_2.rt,key_resp_13.keys,key_resp_13.rt,gen_question,loop_G.thisRepN,loop_G.thisTrialN,loop_G.thisN,loop_G.thisIndex,loop_G.ran,Questions,instructionresp.keys,instructionresp.rt,key_resp_2.keys,key_resp_2.rt,lonely_question,loop_LS.thisRepN,loop_LS.thisTrialN,loop_LS.thisN,loop_LS.thisIndex,loop_LS.ran,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,dementia_question,loop_dm.thisRepN,loop_dm.thisTrialN,loop_dm.thisN,loop_dm.thisIndex,loop_dm.ran,Items,key_resp.keys,key_resp.rt,slider1.response,slider1.rt,ss_question,loop_SS.thisRepN,loop_SS.thisTrialN,loop_SS.thisN,loop_SS.thisIndex,loop_SS.ran,Statements,slider.response,slider.rt,Gender,textboxAge.text,textboxBirthday.text,Education Level,Ethnicity,English Fluency,textboxAge_2.text,textboxCountry.text,FQ1textbox.text,textboxQuestion2.text,textboxQuestion3.text,FQ4 selection,Finish.numClicks,Finish.timesOn,Finish.timesOff
306138325,1,[14.091099999997768],[14.091099999997768],0.319444444,-0.086805556,1,0,0,13.9754,button,0,0,0,0,1,002526,001,2025-04-28_20h55.47.189,SLSINC2,2022.2.5,Win32,238.0952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,002526,001,2025-04-28_20h55.47.189,SLSINC2,2022.2.5,Win32,238.0952381,space,2.1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,002526,001,2025-04-28_20h55.47.189,SLSINC2,2022.2.5,Win32,238.0952381,,,space,25.6021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,002526,001,2025-04-28_20h55.47.189,SLSINC2,2022.2.5,Win32,238.0952381,,,,,43.08333333,14.6993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,002526,001,2025-04-28_20h55.47.189,SLSINC2,2022.2.5,Win32,238.0952381,,,,,,,9.006944444,5.1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,002526,001,2025-04-28_20h55.47.189,SLSINC2,2022.2.5,Win32,238.0952381,,,,,,,,,space,7.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,002526,001,2025-04-28_20h55.47.189,SLSINC2,2022.2.5,Win32,238.0952381,,,,,,,,,,,1,[91.36320000000298],[91.36320000000298],,1,[93.59830000000075],[93.59830000000075],0,[],[],"[""scam_button""]",8.993055556,3.0201,0,5.0921,0.006944444,3.4268,0,0,0,12,1,resources/images/scam17.png,scam,0.8,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,002526,001,2025-04-28_20h55.47.189,SLSINC2,2022.2.5,Win32,238.0952381,,,,,,,,,,,2,"[91.36320000000298,136.19640000000223]","[91.36320000000298,136.19640000000223]",,2,"[93.59830000000075,137.496]","[93.59830000000075,137.4961000000015]",0,[],[],"[""scam_button""]",7,8.6568,3.972222222,3.7742,1.006944444,6.5246,0,1,1,2,1,resources/images/legit11.jpg,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,002526,001,2025-04-28_20h55.47.189,SLSINC2,2022.2.5,Win32,238.0952381,,,,,,,,,,,3,"[91.36320000000298,136.19640000000223,171.10920000000297]","[91.36320000000298,136.19640000000223,171.10920000000297]",,3,"[93.59830000000075,137.496,172.35869999999926]","[93.59830000000075,137.4961000000015,172.35869999999926]",0,[],[],"[""scam_button""]",8.013888889,1.8395,5.986111111,2.8733,0.013888889,3.5997,0,2,2,1,1,resources/images/scam9.jpg,scam,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,002526,001,2025-04-28_20h55.47.189,SLSINC2,2022.2.5,Win32,238.0952381,,,,,,,,,,,4,"[91.36320000000298,136.19640000000223,171.10920000000297,195.71680000000075]","[91.36320000000298,136.19640000000223,171.10920000000297,195.71680000000075]",,4,"[93.59830000000075,137.496,172.35869999999926,196.54919999999925]","[93.59830000000075,137.4961000000015,172.35869999999926,196.54919999999925]",0,[],[],"[""scam_button""]",8.027777778,1.7563,6.013888889,1.607,0.055555556,1.0106,0,3,3,11,1,resources/images/scam16.png,scam,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
