bruinID.text,button.numClicks,button.timesOn,button.timesOff,mouseLogIn.x,mouseLogIn.y,mouseLogIn.leftButton,mouseLogIn.midButton,mouseLogIn.rightButton,mouseLogIn.time,mouseLogIn.clicked_name,repeat.thisRepN,repeat.thisTrialN,repeat.thisN,repeat.thisIndex,repeat.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,subjage_slider.response,subjage_slider.rt,confidence_scale.response,confidence_scale.rt,key_resp_7.keys,key_resp_7.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,email_type,scam_button.numClicks,scam_button.timesOn,scam_button.timesOff,legit_button.numClicks,legit_button.timesOn,legit_button.timesOff,button_selections_1,confidence_scale_email.response,confidence_scale_email.rt,personal_rel_scale.response,personal_rel_scale.rt,curiosity_scale.response,curiosity_scale.rt,email_loop.thisRepN,email_loop.thisTrialN,email_loop.thisN,email_loop.thisIndex,email_loop.ran,emails,type,xsize,ysize,xpos,ypos,key_resp_11.keys,key_resp_11.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,textbox.text,next_button.numClicks,next_button.timesOn,next_button.timesOff,email_loops2.thisRepN,email_loops2.thisTrialN,email_loops2.thisN,email_loops2.thisIndex,email_loops2.ran,key_resp_3.keys,key_resp_3.rt,slider1_2.response,slider1_2.rt,trust_question,loop_GT.thisRepN,loop_GT.thisTrialN,loop_GT.thisN,loop_GT.thisIndex,loop_GT.ran,Phrases,instructionresp_2.keys,instructionresp_2.rt,key_resp_13.keys,key_resp_13.rt,gen_question,loop_G.thisRepN,loop_G.thisTrialN,loop_G.thisN,loop_G.thisIndex,loop_G.ran,Questions,instructionresp.keys,instructionresp.rt,key_resp_2.keys,key_resp_2.rt,lonely_question,loop_LS.thisRepN,loop_LS.thisTrialN,loop_LS.thisN,loop_LS.thisIndex,loop_LS.ran,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,dementia_question,loop_dm.thisRepN,loop_dm.thisTrialN,loop_dm.thisN,loop_dm.thisIndex,loop_dm.ran,Items,key_resp.keys,key_resp.rt,slider1.response,slider1.rt,ss_question,loop_SS.thisRepN,loop_SS.thisTrialN,loop_SS.thisN,loop_SS.thisIndex,loop_SS.ran,Statements,slider.response,slider.rt,Gender,textboxAge.text,textboxBirthday.text,Education Level,Ethnicity,English Fluency,textboxAge_2.text,textboxCountry.text,FQ1textbox.text,textboxQuestion2.text,textboxQuestion3.text,FQ4 selection,Finish.numClicks,Finish.timesOn,Finish.timesOff
705997536,1,[7.9354999999999976],[7.93560000002384],0.325365149,-0.090255605,1,0,0,7.8677,button,0,0,0,0,1,003841,001,2025-04-29_11h09.48.356,SLSINC2,2022.2.5,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,003841,001,2025-04-29_11h09.48.356,SLSINC2,2022.2.5,MacIntel,30.03003003,space,2.0316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,003841,001,2025-04-29_11h09.48.356,SLSINC2,2022.2.5,MacIntel,30.03003003,,,space,4.665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,003841,001,2025-04-29_11h09.48.356,SLSINC2,2022.2.5,MacIntel,30.03003003,,,,,46.08372962,5.0631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,003841,001,2025-04-29_11h09.48.356,SLSINC2,2022.2.5,MacIntel,30.03003003,,,,,,,7.995371943,13.4624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,003841,001,2025-04-29_11h09.48.356,SLSINC2,2022.2.5,MacIntel,30.03003003,,,,,,,,,space,8.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,003841,001,2025-04-29_11h09.48.356,SLSINC2,2022.2.5,MacIntel,30.03003003,,,,,,,,,,,1,[62.71570000004769],[62.71570000004769],,1,[64.58159999990463],[64.58159999990463],0,[],[],"[""scam_button""]",7.012907609,4.2443,0.307871943,4.9789,1.772036345,4.3147,0,0,0,14,1,resources/images/scam18.png,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,003841,001,2025-04-29_11h09.48.356,SLSINC2,2022.2.5,MacIntel,30.03003003,,,,,,,,,,,2,"[62.71570000004769,90.28150000000001]","[62.71570000004769,90.28150000000001]",,2,"[64.58159999990463,99.68119999992848]","[64.58159999990463,99.68119999992848]",0,[],[],"[""scam_button""]",2.560164742,2.6965,0.033245584,3.5487,0.005944293,1.848,0,1,1,2,1,resources/images/legit11.jpg,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,003841,001,2025-04-29_11h09.48.356,SLSINC2,2022.2.5,MacIntel,30.03003003,,,,,,,,,,,3,"[62.71570000004769,90.28150000000001,110.64839999997618]","[62.71570000004769,90.28150000000001,110.6485]",,3,"[64.58159999990463,99.68119999992848,111.68109999990463]","[64.58159999990463,99.68119999992848,111.68109999990463]",0,[],[],"[""scam_button""]",6.664784307,4.5287,0.003311821,1.2632,0.024371603,1.4151,0,2,2,4,1,resources/images/legit_19.png,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,003841,001,2025-04-29_11h09.48.356,SLSINC2,2022.2.5,MacIntel,30.03003003,,,,,,,,,,,4,"[62.71570000004769,90.28150000000001,110.64839999997618,139.61489999997616]","[62.71570000004769,90.28150000000001,110.6485,139.61489999997616]",,3,"[64.58159999990463,99.68119999992848,111.68109999990463]","[64.58159999990463,99.68119999992848,111.68109999990463]",1,[140.44760000002384],[140.44760000002384],"[""legit_button""]",7.845363451,1.4626,0.844896399,3.1971,2.224481997,2.5295,0,3,3,23,1,resources/images/scam_22.png,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
