bruinID.text,button.numClicks,button.timesOn,button.timesOff,mouseLogIn.x,mouseLogIn.y,mouseLogIn.leftButton,mouseLogIn.midButton,mouseLogIn.rightButton,mouseLogIn.time,mouseLogIn.clicked_name,repeat.thisRepN,repeat.thisTrialN,repeat.thisN,repeat.thisIndex,repeat.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,subjage_slider.response,subjage_slider.rt,confidence_scale.response,confidence_scale.rt,key_resp_7.keys,key_resp_7.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,email_type,scam_button.numClicks,scam_button.timesOn,scam_button.timesOff,legit_button.numClicks,legit_button.timesOn,legit_button.timesOff,button_selections_1,confidence_scale_email.response,confidence_scale_email.rt,personal_rel_scale.response,personal_rel_scale.rt,curiosity_scale.response,curiosity_scale.rt,email_loop.thisRepN,email_loop.thisTrialN,email_loop.thisN,email_loop.thisIndex,email_loop.ran,emails,type,xsize,ysize,xpos,ypos,key_resp_11.keys,key_resp_11.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,textbox.text,next_button.numClicks,next_button.timesOn,next_button.timesOff,email_loops2.thisRepN,email_loops2.thisTrialN,email_loops2.thisN,email_loops2.thisIndex,email_loops2.ran,key_resp_3.keys,key_resp_3.rt,slider1_2.response,slider1_2.rt,trust_question,loop_GT.thisRepN,loop_GT.thisTrialN,loop_GT.thisN,loop_GT.thisIndex,loop_GT.ran,Phrases,instructionresp_2.keys,instructionresp_2.rt,key_resp_13.keys,key_resp_13.rt,gen_question,loop_G.thisRepN,loop_G.thisTrialN,loop_G.thisN,loop_G.thisIndex,loop_G.ran,Questions,instructionresp.keys,instructionresp.rt,key_resp_2.keys,key_resp_2.rt,lonely_question,loop_LS.thisRepN,loop_LS.thisTrialN,loop_LS.thisN,loop_LS.thisIndex,loop_LS.ran,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,dementia_question,loop_dm.thisRepN,loop_dm.thisTrialN,loop_dm.thisN,loop_dm.thisIndex,loop_dm.ran,Items,key_resp.keys,key_resp.rt,slider1.response,slider1.rt,ss_question,loop_SS.thisRepN,loop_SS.thisTrialN,loop_SS.thisN,loop_SS.thisIndex,loop_SS.ran,Statements,slider.response,slider.rt,Gender,textboxAge.text,textboxBirthday.text,Education Level,Ethnicity,English Fluency,textboxAge_2.text,textboxCountry.text,FQ1textbox.text,textboxQuestion2.text,textboxQuestion3.text,FQ4 selection,Finish.numClicks,Finish.timesOn,Finish.timesOff
504140122,1,[6.469599999964238],[6.469699999988077],0.319642857,-0.077852183,1,0,0,6.4256,button,0,0,0,0,1,218700,001,2025-04-30_08h11.09.518,SLSINC2,2022.2.5,MacIntel,116.2790698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,218700,001,2025-04-30_08h11.09.518,SLSINC2,2022.2.5,MacIntel,116.2790698,space,2.8222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,218700,001,2025-04-30_08h11.09.518,SLSINC2,2022.2.5,MacIntel,116.2790698,,,space,2.7828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,218700,001,2025-04-30_08h11.09.518,SLSINC2,2022.2.5,MacIntel,116.2790698,,,,,62.23065476,8.2828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,218700,001,2025-04-30_08h11.09.518,SLSINC2,2022.2.5,MacIntel,116.2790698,,,,,,,5.958250661,7.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,218700,001,2025-04-30_08h11.09.518,SLSINC2,2022.2.5,MacIntel,116.2790698,,,,,,,,,space,17.5017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,218700,001,2025-04-30_08h11.09.518,SLSINC2,2022.2.5,MacIntel,116.2790698,,,,,,,,,,,1,[70.44619999998808],[70.44619999998808],,0,[],[],1,[72.7],[72.7],"[""legit_button""]",6.014715608,1.7885,2.921916336,2.6239,2.940269511,1.9921,0,0,0,16,1,resources/images/legit_30.png,legit,1,0.85,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,218700,001,2025-04-30_08h11.09.518,SLSINC2,2022.2.5,MacIntel,116.2790698,,,,,,,,,,,2,"[70.44619999998808,93.53460000002384]","[70.44619999998808,93.53469999998808]",,1,[94.64230000001191],[94.64230000001191],1,[72.7],[72.7],"[""scam_button""]",5.039765212,1.3386,1.049313823,1.9814,1.049313823,1.2124,0,1,1,9,1,resources/images/legit_22.png,legit,1,0.78,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,218700,001,2025-04-30_08h11.09.518,SLSINC2,2022.2.5,MacIntel,116.2790698,,,,,,,,,,,3,"[70.44619999998808,93.53460000002384,110.37210000002386]","[70.44619999998808,93.53469999998808,110.37210000002386]",,2,"[94.64230000001191,111.33780000001192]","[94.64230000001191,111.33780000001192]",1,[72.7],[72.7],"[""scam_button""]",6.916335979,1.7734,1.003100198,2.8366,1.003100198,1.0083,0,2,2,14,1,resources/images/scam18.png,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,218700,001,2025-04-30_08h11.09.518,SLSINC2,2022.2.5,MacIntel,116.2790698,,,,,,,,,,,4,"[70.44619999998808,93.53460000002384,110.37210000002386,132.68689999997616]","[70.44619999998808,93.53469999998808,110.37210000002386,132.68710000002386]",,3,"[94.64230000001191,111.33780000001192,133.60180000001193]","[94.64230000001191,111.33780000001192,133.60180000001193]",1,[72.7],[72.7],"[""scam_button""]",4.955770503,1.2346,1.068287037,1.1645,1.068287037,0.6063,0,3,3,11,1,resources/images/scam16.png,scam,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
