bruinID.text,button.numClicks,button.timesOn,button.timesOff,mouseLogIn.x,mouseLogIn.y,mouseLogIn.leftButton,mouseLogIn.midButton,mouseLogIn.rightButton,mouseLogIn.time,mouseLogIn.clicked_name,repeat.thisRepN,repeat.thisTrialN,repeat.thisN,repeat.thisIndex,repeat.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,subjage_slider.response,subjage_slider.rt,confidence_scale.response,confidence_scale.rt,key_resp_7.keys,key_resp_7.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,email_type,scam_button.numClicks,scam_button.timesOn,scam_button.timesOff,legit_button.numClicks,legit_button.timesOn,legit_button.timesOff,button_selections_1,confidence_scale_email.response,confidence_scale_email.rt,personal_rel_scale.response,personal_rel_scale.rt,curiosity_scale.response,curiosity_scale.rt,email_loop.thisRepN,email_loop.thisTrialN,email_loop.thisN,email_loop.thisIndex,email_loop.ran,emails,type,xsize,ysize,xpos,ypos,key_resp_11.keys,key_resp_11.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,textbox.text,next_button.numClicks,next_button.timesOn,next_button.timesOff,email_loops2.thisRepN,email_loops2.thisTrialN,email_loops2.thisN,email_loops2.thisIndex,email_loops2.ran,key_resp_3.keys,key_resp_3.rt,slider1_2.response,slider1_2.rt,trust_question,loop_GT.thisRepN,loop_GT.thisTrialN,loop_GT.thisN,loop_GT.thisIndex,loop_GT.ran,Phrases,instructionresp_2.keys,instructionresp_2.rt,key_resp_13.keys,key_resp_13.rt,gen_question,loop_G.thisRepN,loop_G.thisTrialN,loop_G.thisN,loop_G.thisIndex,loop_G.ran,Questions,instructionresp.keys,instructionresp.rt,key_resp_2.keys,key_resp_2.rt,lonely_question,loop_LS.thisRepN,loop_LS.thisTrialN,loop_LS.thisN,loop_LS.thisIndex,loop_LS.ran,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,dementia_question,loop_dm.thisRepN,loop_dm.thisTrialN,loop_dm.thisN,loop_dm.thisIndex,loop_dm.ran,Items,key_resp.keys,key_resp.rt,slider1.response,slider1.rt,ss_question,loop_SS.thisRepN,loop_SS.thisTrialN,loop_SS.thisN,loop_SS.thisIndex,loop_SS.ran,Statements,slider.response,slider.rt,Gender,textboxAge.text,textboxBirthday.text,Education Level,Ethnicity,English Fluency,textboxAge_2.text,textboxCountry.text,FQ1textbox.text,textboxQuestion2.text,textboxQuestion3.text,FQ4 selection,Finish.numClicks,Finish.timesOn,Finish.timesOff
806505778,1,[4.352200000017884],[4.3523000000119225],-0.075950728,-0.056382275,1,0,0,1.1631,button,0,0,0,0,1,823722,001,2025-04-29_00h31.27.490,SLSINC2,2022.2.5,MacIntel,114.9425287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,823722,001,2025-04-29_00h31.27.490,SLSINC2,2022.2.5,MacIntel,114.9425287,space,1.8713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,823722,001,2025-04-29_00h31.27.490,SLSINC2,2022.2.5,MacIntel,114.9425287,,,space,12.7253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,823722,001,2025-04-29_00h31.27.490,SLSINC2,2022.2.5,MacIntel,114.9425287,,,,,28.20684524,5.6611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,823722,001,2025-04-29_00h31.27.490,SLSINC2,2022.2.5,MacIntel,114.9425287,,,,,,,9.020626653,5.0098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,823722,001,2025-04-29_00h31.27.490,SLSINC2,2022.2.5,MacIntel,114.9425287,,,,,,,,,space,5.1897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,823722,001,2025-04-29_00h31.27.490,SLSINC2,2022.2.5,MacIntel,114.9425287,,,,,,,,,,,1,[45.89489999997616],[45.89489999997616],,1,[48.93580000001192],[48.93590000000596],0,[],[],"[""scam_button""]",7.006324405,2.3108,6.171875,5.8437,1.959821429,8.6938,0,0,0,19,1,resources/images/scam_21.png,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,823722,001,2025-04-29_00h31.27.490,SLSINC2,2022.2.5,MacIntel,114.9425287,,,,,,,,,,,2,"[45.89489999997616,75.35319999998808]","[45.89489999997616,75.35319999998808]",,1,[48.93580000001192],[48.93590000000596],1,[76.20959999999404],[76.20959999999404],"[""legit_button""]",6.948578042,1.5669,1.827380952,2.1178,0.084780093,2.2091,0,1,1,3,1,resources/images/legit_20.png,legit,0.9,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,823722,001,2025-04-29_00h31.27.490,SLSINC2,2022.2.5,MacIntel,114.9425287,,,,,,,,,,,3,"[45.89489999997616,75.35319999998808,89.67809999999405]","[45.89489999997616,75.35319999998808,89.67809999999405]",,1,[48.93580000001192],[48.93590000000596],2,"[76.20959999999404,91.75989999997616]","[76.20959999999404,91.75999999999999]","[""legit_button""]",7.019345238,1.6862,8.112227183,2.0596,3.921089616,2.8339,0,2,2,8,1,resources/images/legit_23.png,legit,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,823722,001,2025-04-29_00h31.27.490,SLSINC2,2022.2.5,MacIntel,114.9425287,,,,,,,,,,,4,"[45.89489999997616,75.35319999998808,89.67809999999405,103.59489999997616]","[45.89489999997616,75.35319999998808,89.67809999999405,103.595]",,2,"[48.93580000001192,104.619]","[48.93590000000596,104.619]",2,"[76.20959999999404,91.75989999997616]","[76.20959999999404,91.75999999999999]","[""scam_button""]",5.011243386,1.6438,0.041253307,1.7286,0.011946098,0.4106,0,3,3,13,1,resources/images/legit15.jpg,legit,0.95,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,823722,001,2025-04-29_00h31.27.490,SLSINC2,2022.2.5,MacIntel,114.9425287,,,,,,,,,,,5,"[45.89489999997616,75.35319999998808,89.67809999999405,103.59489999997616,116.65319999998809]","[45.89489999997616,75.35319999998808,89.67809999999405,103.595,116.65329999998212]",,2,"[48.93580000001192,104.619]","[48.93590000000596,104.619]",3,"[76.20959999999404,91.75989999997616,117.52619999998808]","[76.20959999999404,91.75999999999999,117.52629999998211]","[""legit_button""]",7.061631944,1.674,4.987227183,2.1777,2.038153108,1.128,0,4,4,4,1,resources/images/legit_19.png,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,823722,001,2025-04-29_00h31.27.490,SLSINC2,2022.2.5,MacIntel,114.9425287,,,,,,,,,,,6,"[45.89489999997616,75.35319999998808,89.67809999999405,103.59489999997616,116.65319999998809,130.1947999999821]","[45.89489999997616,75.35319999998808,89.67809999999405,103.595,116.65329999998212,130.1947999999821]",,3,"[48.93580000001192,104.619,130.73559999999404]","[48.93590000000596,104.619,130.73559999999404]",3,"[76.20959999999404,91.75989999997616,117.52619999998808]","[76.20959999999404,91.75999999999999,117.52629999998211]","[""scam_button""]",9.973296958,1.5179,0.027116402,3.6104,0.031787368,0.8161,0,5,5,0,1,resources/images/scam8.jpg,scam,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,823722,001,2025-04-29_00h31.27.490,SLSINC2,2022.2.5,MacIntel,114.9425287,,,,,,,,,,,7,"[45.89489999997616,75.35319999998808,89.67809999999405,103.59489999997616,116.65319999998809,130.1947999999821,147.36989999997616]","[45.89489999997616,75.35319999998808,89.67809999999405,103.595,116.65329999998212,130.1947999999821,147.36989999997616]",,3,"[48.93580000001192,104.619,130.73559999999404]","[48.93590000000596,104.619,130.73559999999404]",4,"[76.20959999999404,91.75989999997616,117.52619999998808,149.3272999999821]","[76.20959999999404,91.75999999999999,117.52629999998211,149.3272999999821]","[""legit_button""]",7.862516534,1.7435,2.017113095,4.3773,2.032200728,0.971,0,6,6,2,1,resources/images/legit11.jpg,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,823722,001,2025-04-29_00h31.27.490,SLSINC2,2022.2.5,MacIntel,114.9425287,,,,,,,,,,,8,"[45.89489999997616,75.35319999998808,89.67809999999405,103.59489999997616,116.65319999998809,130.1947999999821,147.36989999997616,160.84389999997617]","[45.89489999997616,75.35319999998808,89.67809999999405,103.595,116.65329999998212,130.1947999999821,147.36989999997616,160.844]",,4,"[48.93580000001192,104.619,130.73559999999404,161.3605]","[48.93590000000596,104.619,130.73559999999404,161.36059999999404]",4,"[76.20959999999404,91.75989999997616,117.52619999998808,149.3272999999821]","[76.20959999999404,91.75999999999999,117.52629999998211,149.3272999999821]","[""scam_button""]",9.994419643,1.0435,0.080439815,1.7041,0.080439815,0.2966,0,7,7,20,1,resources/images/scam_30.png,scam,1.45,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,823722,001,2025-04-29_00h31.27.490,SLSINC2,2022.2.5,MacIntel,114.9425287,,,,,,,,,,,9,"[45.89489999997616,75.35319999998808,89.67809999999405,103.59489999997616,116.65319999998809,130.1947999999821,147.36989999997616,160.84389999997617,168.84489999997615]","[45.89489999997616,75.35319999998808,89.67809999999405,103.595,116.65329999998212,130.1947999999821,147.36989999997616,160.844,168.84489999997615]",,5,"[48.93580000001192,104.619,130.73559999999404,161.3605,170.6525]","[48.93590000000596,104.619,130.73559999999404,161.36059999999404,170.6525]",4,"[76.20959999999404,91.75989999997616,117.52619999998808,149.3272999999821]","[76.20959999999404,91.75999999999999,117.52629999998211,149.3272999999821]","[""scam_button""]",9.641286376,1.3715,0.263103505,2.1856,0.263103505,0.2193,0,8,8,5,1,resources/images/legit12.jpg,legit,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,823722,001,2025-04-29_00h31.27.490,SLSINC2,2022.2.5,MacIntel,114.9425287,,,,,,,,,,,10,"[45.89489999997616,75.35319999998808,89.67809999999405,103.59489999997616,116.65319999998809,130.1947999999821,147.36989999997616,160.84389999997617,168.84489999997615,180.06959999999404]","[45.89489999997616,75.35319999998808,89.67809999999405,103.595,116.65329999998212,130.1947999999821,147.36989999997616,160.844,168.84489999997615,180.06959999999404]",,6,"[48.93580000001192,104.619,130.73559999999404,161.3605,170.6525,181.1515]","[48.93590000000596,104.619,130.73559999999404,161.36059999999404,170.6525,181.1515]",4,"[76.20959999999404,91.75989999997616,117.52619999998808,149.3272999999821]","[76.20959999999404,91.75999999999999,117.52629999998211,149.3272999999821]","[""scam_button""]",9.937748016,0.9608,1.171916336,1.0157,1.171916336,0.2614,0,9,9,12,1,resources/images/scam17.png,scam,0.8,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,823722,001,2025-04-29_00h31.27.490,SLSINC2,2022.2.5,MacIntel,114.9425287,,,,,,,,,,,11,"[45.89489999997616,75.35319999998808,89.67809999999405,103.59489999997616,116.65319999998809,130.1947999999821,147.36989999997616,160.84389999997617,168.84489999997615,180.06959999999404,190.03639999997617]","[45.89489999997616,75.35319999998808,89.67809999999405,103.595,116.65329999998212,130.1947999999821,147.36989999997616,160.844,168.84489999997615,180.06959999999404,190.0365]",,6,"[48.93580000001192,104.619,130.73559999999404,161.3605,170.6525,181.1515]","[48.93590000000596,104.619,130.73559999999404,161.36059999999404,170.6525,181.1515]",5,"[76.20959999999404,91.75989999997616,117.52619999998808,149.3272999999821,190.61029999998212]","[76.20959999999404,91.75999999999999,117.52629999998211,149.3272999999821,190.61039999997615]","[""legit_button""]",7.810515873,1.0534,7.091435185,1.5361,5.02405754,1.6024,0,10,10,7,1,resources/images/legit_21.png,legit,0.8,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,823722,001,2025-04-29_00h31.27.490,SLSINC2,2022.2.5,MacIntel,114.9425287,,,,,,,,,,,12,"[45.89489999997616,75.35319999998808,89.67809999999405,103.59489999997616,116.65319999998809,130.1947999999821,147.36989999997616,160.84389999997617,168.84489999997615,180.06959999999404,190.03639999997617,207.60219999998807]","[45.89489999997616,75.35319999998808,89.67809999999405,103.595,116.65329999998212,130.1947999999821,147.36989999997616,160.844,168.84489999997615,180.06959999999404,190.0365,207.60219999998807]",,6,"[48.93580000001192,104.619,130.73559999999404,161.3605,170.6525,181.1515]","[48.93590000000596,104.619,130.73559999999404,161.36059999999404,170.6525,181.1515]",6,"[76.20959999999404,91.75989999997616,117.52619999998808,149.3272999999821,190.61029999998212,208.5186999999881]","[76.20959999999404,91.75999999999999,117.52629999998211,149.3272999999821,190.61039999997615,208.5186999999881]","[""legit_button""]",3.814856151,1.5221,4.253844246,1.4684,0.832382606,0.8617,0,11,11,15,1,resources/images/legit16.jpg,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,823722,001,2025-04-29_00h31.27.490,SLSINC2,2022.2.5,MacIntel,114.9425287,,,,,,,,,,,13,"[45.89489999997616,75.35319999998808,89.67809999999405,103.59489999997616,116.65319999998809,130.1947999999821,147.36989999997616,160.84389999997617,168.84489999997615,180.06959999999404,190.03639999997617,207.60219999998807,221.4115]","[45.89489999997616,75.35319999998808,89.67809999999405,103.595,116.65329999998212,130.1947999999821,147.36989999997616,160.844,168.84489999997615,180.06959999999404,190.0365,207.60219999998807,221.4115]",,7,"[48.93580000001192,104.619,130.73559999999404,161.3605,170.6525,181.1515,222.05240000000597]","[48.93590000000596,104.619,130.73559999999404,161.36059999999404,170.6525,181.1515,222.0525]",6,"[76.20959999999404,91.75989999997616,117.52619999998808,149.3272999999821,190.61029999998212,208.5186999999881]","[76.20959999999404,91.75999999999999,117.52629999998211,149.3272999999821,190.61039999997615,208.5186999999881]","[""scam_button""]",5.664517196,1.5717,5.455894511,1.5621,3.937872024,1.0574,0,12,12,11,1,resources/images/scam16.png,scam,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,823722,001,2025-04-29_00h31.27.490,SLSINC2,2022.2.5,MacIntel,114.9425287,,,,,,,,,,,14,"[45.89489999997616,75.35319999998808,89.67809999999405,103.59489999997616,116.65319999998809,130.1947999999821,147.36989999997616,160.84389999997617,168.84489999997615,180.06959999999404,190.03639999997617,207.60219999998807,221.4115,243.2072999999821]","[45.89489999997616,75.35319999998808,89.67809999999405,103.595,116.65329999998212,130.1947999999821,147.36989999997616,160.844,168.84489999997615,180.06959999999404,190.0365,207.60219999998807,221.4115,243.2072999999821]",,7,"[48.93580000001192,104.619,130.73559999999404,161.3605,170.6525,181.1515,222.05240000000597]","[48.93590000000596,104.619,130.73559999999404,161.36059999999404,170.6525,181.1515,222.0525]",7,"[76.20959999999404,91.75989999997616,117.52619999998808,149.3272999999821,190.61029999998212,208.5186999999881,243.80619999998805]","[76.20959999999404,91.75999999999999,117.52629999998211,149.3272999999821,190.61039999997615,208.5186999999881,243.80619999998805]","[""legit_button""]",5.116443452,0.8604,5.512938161,1.5983,2.739459325,0.7853,0,13,13,17,1,resources/images/legitimate_18.png,legit,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,823722,001,2025-04-29_00h31.27.490,SLSINC2,2022.2.5,MacIntel,114.9425287,,,,,,,,,,,15,"[45.89489999997616,75.35319999998808,89.67809999999405,103.59489999997616,116.65319999998809,130.1947999999821,147.36989999997616,160.84389999997617,168.84489999997615,180.06959999999404,190.03639999997617,207.60219999998807,221.4115,243.2072999999821,256.2487999999821]","[45.89489999997616,75.35319999998808,89.67809999999405,103.595,116.65329999998212,130.1947999999821,147.36989999997616,160.844,168.84489999997615,180.06959999999404,190.0365,207.60219999998807,221.4115,243.2072999999821,256.2487999999821]",,7,"[48.93580000001192,104.619,130.73559999999404,161.3605,170.6525,181.1515,222.05240000000597]","[48.93590000000596,104.619,130.73559999999404,161.36059999999404,170.6525,181.1515,222.0525]",8,"[76.20959999999404,91.75989999997616,117.52619999998808,149.3272999999821,190.61029999998212,208.5186999999881,243.80619999998805,256.8477999999821]","[76.20959999999404,91.75999999999999,117.52629999998211,149.3272999999821,190.61039999997615,208.5186999999881,243.80619999998805,256.8477999999821]","[""legit_button""]",7.169229497,0.7612,3.427166005,1.0283,2.213210979,0.5694,0,14,14,14,1,resources/images/scam18.png,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,823722,001,2025-04-29_00h31.27.490,SLSINC2,2022.2.5,MacIntel,114.9425287,,,,,,,,,,,16,"[45.89489999997616,75.35319999998808,89.67809999999405,103.59489999997616,116.65319999998809,130.1947999999821,147.36989999997616,160.84389999997617,168.84489999997615,180.06959999999404,190.03639999997617,207.60219999998807,221.4115,243.2072999999821,256.2487999999821,268.39059999999404]","[45.89489999997616,75.35319999998808,89.67809999999405,103.595,116.65329999998212,130.1947999999821,147.36989999997616,160.844,168.84489999997615,180.06959999999404,190.0365,207.60219999998807,221.4115,243.2072999999821,256.2487999999821,268.39069999998804]",,8,"[48.93580000001192,104.619,130.73559999999404,161.3605,170.6525,181.1515,222.05240000000597,268.94730000001186]","[48.93590000000596,104.619,130.73559999999404,161.36059999999404,170.6525,181.1515,222.0525,268.94730000001186]",8,"[76.20959999999404,91.75989999997616,117.52619999998808,149.3272999999821,190.61029999998212,208.5186999999881,243.80619999998805,256.8477999999821]","[76.20959999999404,91.75999999999999,117.52629999998211,149.3272999999821,190.61039999997615,208.5186999999881,243.80619999998805,256.8477999999821]","[""scam_button""]",2.880952381,1.5145,2.847222222,0.757,2.81332672,0.7974,0,15,15,21,1,resources/images/scam_23.png,scam,1,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,823722,001,2025-04-29_00h31.27.490,SLSINC2,2022.2.5,MacIntel,114.9425287,,,,,,,,,,,17,"[45.89489999997616,75.35319999998808,89.67809999999405,103.59489999997616,116.65319999998809,130.1947999999821,147.36989999997616,160.84389999997617,168.84489999997615,180.06959999999404,190.03639999997617,207.60219999998807,221.4115,243.2072999999821,256.2487999999821,268.39059999999404,275.5738999999761]","[45.89489999997616,75.35319999998808,89.67809999999405,103.595,116.65329999998212,130.1947999999821,147.36989999997616,160.844,168.84489999997615,180.06959999999404,190.0365,207.60219999998807,221.4115,243.2072999999821,256.2487999999821,268.39069999998804,275.5738999999761]",,8,"[48.93580000001192,104.619,130.73559999999404,161.3605,170.6525,181.1515,222.05240000000597,268.94730000001186]","[48.93590000000596,104.619,130.73559999999404,161.36059999999404,170.6525,181.1515,222.0525,268.94730000001186]",9,"[76.20959999999404,91.75989999997616,117.52619999998808,149.3272999999821,190.61029999998212,208.5186999999881,243.80619999998805,256.8477999999821,276.9976999999881]","[76.20959999999404,91.75999999999999,117.52629999998211,149.3272999999821,190.61039999997615,208.5186999999881,243.80619999998805,256.8477999999821,276.99779999998213]","[""legit_button""]",9.928034061,0.7299,5.060226521,1.2061,1.164847884,0.6789,0,16,16,16,1,resources/images/legit_30.png,legit,1,0.85,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,823722,001,2025-04-29_00h31.27.490,SLSINC2,2022.2.5,MacIntel,114.9425287,,,,,,,,,,,18,"[45.89489999997616,75.35319999998808,89.67809999999405,103.59489999997616,116.65319999998809,130.1947999999821,147.36989999997616,160.84389999997617,168.84489999997615,180.06959999999404,190.03639999997617,207.60219999998807,221.4115,243.2072999999821,256.2487999999821,268.39059999999404,275.5738999999761,287.024]","[45.89489999997616,75.35319999998808,89.67809999999405,103.595,116.65329999998212,130.1947999999821,147.36989999997616,160.844,168.84489999997615,180.06959999999404,190.0365,207.60219999998807,221.4115,243.2072999999821,256.2487999999821,268.39069999998804,275.5738999999761,287.024]",,8,"[48.93580000001192,104.619,130.73559999999404,161.3605,170.6525,181.1515,222.05240000000597,268.94730000001186]","[48.93590000000596,104.619,130.73559999999404,161.36059999999404,170.6525,181.1515,222.0525,268.94730000001186]",10,"[76.20959999999404,91.75989999997616,117.52619999998808,149.3272999999821,190.61029999998212,208.5186999999881,243.80619999998805,256.8477999999821,276.9976999999881,287.81439999997616]","[76.20959999999404,91.75999999999999,117.52629999998211,149.3272999999821,190.61039999997615,208.5186999999881,243.80619999998805,256.8477999999821,276.99779999998213,287.81439999997616]","[""legit_button""]",6.552166005,5.122,0.798941799,2.4253,0.798941799,0.5687,0,17,17,9,1,resources/images/legit_22.png,legit,1,0.78,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
